Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL,Threat/Content Name,Category,Severity,Direction
1,2011/01/25 11:39:30,0004C100832,THREAT,url,2,2011/01/25 11:39:29,10.10.9.33,213.238.130.242,193.189.142.3,213.238.130.242,URL_Default,tpe\danisma1,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:39:30,18087,1,3509,80,23033,80,0x40,tcp,block-url,www.huzuradogru.tv/favicon.ico,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:39:33,0004C100832,THREAT,url,2,2011/01/25 11:39:32,10.10.9.33,213.238.130.242,193.189.142.3,213.238.130.242,URL_Default,tpe\danisma1,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:39:33,15610,1,3527,80,10155,80,0x40,tcp,block-url,www.huzuradogru.tv/favicon.ico,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:40:52,0004C100832,THREAT,url,2,2011/01/25 11:40:51,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:40:52,7451,1,4467,80,56754,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:40:53,0004C100832,THREAT,url,2,2011/01/25 11:40:52,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:40:53,18115,1,4469,80,41247,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:40:53,0004C100832,THREAT,url,2,2011/01/25 11:40:52,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:40:53,14518,1,4471,80,54701,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:40:58,0004C100832,THREAT,url,2,2011/01/25 11:40:57,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:40:58,8427,1,1244,80,53324,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:40:58,0004C100832,THREAT,url,2,2011/01/25 11:40:57,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:40:58,22802,1,1250,80,51006,80,0x40,tcp,block-url,www.jigolositesi.com/favicon.ico,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:41:17,0004C100832,THREAT,url,2,2011/01/25 11:41:16,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:41:17,9687,1,4532,80,55153,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:41:18,0004C100832,THREAT,url,2,2011/01/25 11:41:17,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:41:18,7090,1,4536,80,63869,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:41:20,0004C100832,THREAT,url,2,2011/01/25 11:41:19,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:41:20,15327,1,4534,80,37704,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:41:48,0004C100832,THREAT,url,2,2011/01/25 11:41:48,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:41:48,12786,1,1282,80,3883,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:41:48,0004C100832,THREAT,url,2,2011/01/25 11:41:48,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:41:48,25853,1,1292,80,65126,80,0x40,tcp,block-url,www.jigolositesi.com/favicon.ico,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:42:10,0004C100832,THREAT,url,2,2011/01/25 11:42:09,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:42:10,14009,1,1318,80,17053,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:42:57,0004C100832,THREAT,url,2,2011/01/25 11:42:56,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:42:57,12143,1,1371,80,34687,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:02,0004C100832,THREAT,url,2,2011/01/25 11:43:01,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:02,20524,1,4592,80,61422,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:43:03,0004C100832,THREAT,url,2,2011/01/25 11:43:02,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:03,8660,1,4594,80,4668,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:03,0004C100832,THREAT,url,2,2011/01/25 11:43:02,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:03,75,1,4596,80,61531,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:10,0004C100832,THREAT,url,2,2011/01/25 11:43:09,10.10.9.42,174.36.108.158,193.189.142.3,174.36.108.158,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:10,29967,1,4604,80,47645,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:29,0004C100832,THREAT,url,2,2011/01/25 11:43:29,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:29,23798,1,1415,80,58685,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:48,0004C100832,THREAT,url,2,2011/01/25 11:43:47,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:48,26030,1,4633,80,12165,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=uzunpenis&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:43:50,0004C100832,THREAT,url,2,2011/01/25 11:43:49,10.10.9.42,209.222.138.11,193.189.142.3,209.222.138.11,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:50,8657,1,4670,80,24544,80,0x40,tcp,block-url,thumbs.redtube.com/_thumbs/0000025/0025458/002545,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:52,0004C100832,THREAT,url,2,2011/01/25 11:43:51,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:52,29021,1,4683,80,41394,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:43:53,0004C100832,THREAT,url,2,2011/01/25 11:43:52,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:53,24739,1,4687,80,18669,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:43:53,0004C100832,THREAT,url,2,2011/01/25 11:43:52,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:43:53,33872,1,4689,80,43565,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:44:14,0004C100832,THREAT,url,2,2011/01/25 11:44:13,10.10.9.33,69.175.11.50,193.189.142.3,69.175.11.50,URL_Default,tpe\danisma1,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:44:14,130579,1,3630,80,14656,80,0x40,tcp,block-url,go.navige.com/,(9999),proxy-avoidance-and-anonymizers,informational,client-to-server
1,2011/01/25 11:44:40,0004C100832,THREAT,url,2,2011/01/25 11:44:39,10.10.11.97,8.25.193.68,193.189.142.3,8.25.193.68,URL_Default,tpe\nurhan.yetkin,,imeem,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:44:40,28563,1,1769,80,26201,80,0x40,tcp,block-url,media.imeem.com/m/zmprwiqlh2,(9999),online-music,informational,client-to-server
1,2011/01/25 11:45:04,0004C100832,THREAT,url,2,2011/01/25 11:45:03,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:04,33142,1,1463,80,59516,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:14,0004C100832,THREAT,url,2,2011/01/25 11:45:14,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:14,30836,1,4725,80,64102,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:45:14,0004C100832,THREAT,url,2,2011/01/25 11:45:14,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:14,23041,1,4727,80,51729,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:14,0004C100832,THREAT,url,2,2011/01/25 11:45:14,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:14,16996,1,4729,80,21197,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:20,0004C100832,THREAT,url,2,2011/01/25 11:45:19,10.10.4.199,174.36.108.158,193.189.142.3,174.36.108.158,URL_Filitreleme_FREE,tpe\fevzisapaz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:20,16723,1,1509,80,34126,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:26,0004C100832,THREAT,url,2,2011/01/25 11:45:25,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:26,29353,1,4793,80,12050,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:45:26,0004C100832,THREAT,url,2,2011/01/25 11:45:25,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:26,36701,1,4799,80,39893,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:26,0004C100832,THREAT,url,2,2011/01/25 11:45:25,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:26,28480,1,4801,80,58340,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:45:28,0004C100832,THREAT,url,2,2011/01/25 11:45:27,10.10.11.41,75.101.141.193,193.189.142.3,75.101.141.193,URL_Default,tpe\yasemin.ozcan,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:28,30324,1,4204,80,33685,80,0x40,tcp,block-url,social.bidsystem.com/displayad.aspx?pid=366563&plid=15965&adsiz,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:45:33,0004C100832,THREAT,url,2,2011/01/25 11:45:32,10.10.11.97,8.25.193.68,193.189.142.3,8.25.193.68,URL_Default,tpe\nurhan.yetkin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:45:33,23162,1,1811,80,2063,80,0x40,tcp,block-url,media.imeem.com/m/zmprwiqlh2,(9999),online-music,informational,client-to-server
1,2011/01/25 11:46:35,0004C100832,THREAT,url,2,2011/01/25 11:46:34,10.10.11.97,8.25.193.68,193.189.142.3,8.25.193.68,URL_Default,tpe\nurhan.yetkin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:46:35,27835,1,1865,80,57635,80,0x40,tcp,block-url,media.imeem.com/m/zmprwiqlh2,(9999),online-music,informational,client-to-server
1,2011/01/25 11:47:20,0004C100832,THREAT,url,2,2011/01/25 11:47:19,10.10.11.36,212.95.32.105,193.189.142.3,212.95.32.105,URL_Default,tpe\demet.demirel,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:20,37267,1,2131,80,22748,80,0x40,tcp,block-url,forum.islamiyet.gen.tr/dua-bolumu/89039-duanin-makbul,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:47:20,0004C100832,THREAT,url,2,2011/01/25 11:47:19,10.10.11.36,212.95.32.105,193.189.142.3,212.95.32.105,URL_Default,tpe\demet.demirel,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:20,38227,1,2133,80,65260,80,0x40,tcp,block-url,forum.islamiyet.gen.tr/favicon.ico,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:47:23,0004C100832,THREAT,url,2,2011/01/25 11:47:22,10.10.11.36,212.95.32.105,193.189.142.3,212.95.32.105,URL_Default,tpe\demet.demirel,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:23,31513,1,2135,80,5716,80,0x40,tcp,block-url,forum.islamiyet.gen.tr/favicon.ico,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:47:40,0004C100832,THREAT,url,2,2011/01/25 11:47:39,10.10.9.47,66.212.226.173,193.189.142.3,66.212.226.173,URL_Default,tpe\guler.arslan,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:40,31736,1,1569,80,35327,80,0x40,tcp,block-url,affiliates.smartliveaffiliates.com/processing/impressions.asp?b,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:47:42,0004C100832,THREAT,url,2,2011/01/25 11:47:41,10.10.11.112,87.117.200.208,193.189.142.3,87.117.200.208,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:42,40944,1,1927,80,32512,80,0x40,tcp,block-url,www.macsonuclari.net/,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:47:42,0004C100832,THREAT,url,2,2011/01/25 11:47:41,10.10.11.112,87.117.200.208,193.189.142.3,87.117.200.208,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:47:42,32918,1,1929,80,37400,80,0x40,tcp,block-url,www.macsonuclari.net/favicon.ico,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:48:13,0004C100832,THREAT,url,2,2011/01/25 11:48:12,10.10.16.14,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\nguser,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:48:13,36796,1,3874,80,38666,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=zaplatvideo&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:48:25,0004C100832,THREAT,url,2,2011/01/25 11:48:24,10.10.9.47,66.212.226.173,193.189.142.3,66.212.226.173,URL_Default,tpe\guler.arslan,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:48:25,39607,1,1664,80,30266,80,0x40,tcp,block-url,affiliates.smartliveaffiliates.com/processing/impressions.asp?b,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:33,0004C100832,THREAT,url,2,2011/01/25 11:49:32,10.10.11.115,174.36.108.158,193.189.142.3,174.36.108.158,URL_Default,tpe\akin.yildiz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:33,38229,1,2451,80,48198,80,0x40,tcp,block-url,www.jigolositesi.com/speed.php,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:34,0004C100832,THREAT,url,2,2011/01/25 11:49:33,10.10.11.115,174.36.108.158,193.189.142.3,174.36.108.158,URL_Default,tpe\akin.yildiz,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:34,40242,1,2453,80,50979,80,0x40,tcp,block-url,www.jigolositesi.com/favicon.ico,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:43,0004C100832,THREAT,url,2,2011/01/25 11:49:42,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:43,35799,1,2067,80,49250,80,0x40,tcp,block-url,www.iddaa.com/iddaaprogrami/index.htm?navc=1,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:43,0004C100832,THREAT,url,2,2011/01/25 11:49:42,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:43,45283,1,2069,80,63515,80,0x40,tcp,block-url,www.iddaa.com/favicon.ico,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:44,0004C100832,THREAT,url,2,2011/01/25 11:49:43,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:44,47439,1,4907,80,5598,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:49:44,0004C100832,THREAT,url,2,2011/01/25 11:49:43,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:44,29954,1,4910,80,25850,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:44,0004C100832,THREAT,url,2,2011/01/25 11:49:43,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:44,23037,1,4911,80,39262,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:46,0004C100832,THREAT,url,2,2011/01/25 11:49:45,10.10.11.9,94.102.0.4,193.189.142.3,94.102.0.4,URL_Default,tpe\fatma.yucel,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:46,38427,1,1649,80,21904,80,0x40,tcp,block-url,www.netinternet.com.tr/images/banners/468x60-b.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:51,0004C100832,THREAT,url,2,2011/01/25 11:49:50,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:51,44006,1,2071,80,11177,80,0x40,tcp,block-url,www.iddaa.com/iddaaprogrami/index.htm,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:53,0004C100832,THREAT,url,2,2011/01/25 11:49:52,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:53,125517,1,4970,80,47592,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=ero_medikal1&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:49:54,0004C100832,THREAT,url,2,2011/01/25 11:49:53,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:54,38027,1,2073,80,45119,80,0x40,tcp,block-url,www.iddaa.com/favicon.ico,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:54,0004C100832,THREAT,url,2,2011/01/25 11:49:53,10.10.9.42,75.126.182.187,193.189.142.3,75.126.182.187,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:54,35670,1,1037,80,22135,80,0x40,tcp,block-url,srv.sayyac.net/sa.js?_salogin=fullpornoizle&_sav=4.3,(9999),malware-sites,informational,client-to-server
1,2011/01/25 11:49:54,0004C100832,THREAT,url,2,2011/01/25 11:49:53,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:54,25711,1,1039,80,35320,80,0x40,tcp,block-url,www.fullpornoizle.net/sol.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:54,0004C100832,THREAT,url,2,2011/01/25 11:49:53,10.10.9.42,87.117.194.81,193.189.142.3,87.117.194.81,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:54,38405,1,1041,80,22419,80,0x40,tcp,block-url,www.fullpornoizle.net/sag.gif,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:49:55,0004C100832,THREAT,url,2,2011/01/25 11:49:54,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:55,25315,1,2075,80,14824,80,0x40,tcp,block-url,www.iddaa.com.tr/program/index.htm,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:55,0004C100832,THREAT,url,2,2011/01/25 11:49:54,10.10.11.112,88.255.197.150,193.189.142.3,88.255.197.150,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:55,32341,1,2077,80,34688,80,0x40,tcp,block-url,www.iddaa.com.tr/favicon.ico,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:49:57,0004C100832,THREAT,url,2,2011/01/25 11:49:56,10.10.9.42,46.45.138.126,193.189.142.3,46.45.138.126,URL_Default,tpe\guvenlik,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:49:57,32299,1,1027,80,9462,80,0x40,tcp,block-url,46.45.138.126/analiz.gif?user=ero_medikal1&ln=1&ce=true&r=0.095,(9999),adult-and-pornography,informational,client-to-server
1,2011/01/25 11:50:00,0004C100832,THREAT,url,2,2011/01/25 11:49:59,10.10.11.112,195.149.158.75,193.189.142.3,195.149.158.75,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:50:00,34938,1,2091,80,42292,80,0x40,tcp,block-url,js.affiliatelounge.com/javascript.php?prefix=yxf2ly8ikoa2u08qno,(9999),online-gambling,informational,client-to-server
1,2011/01/25 11:50:01,0004C100832,THREAT,url,2,2011/01/25 11:50:00,10.10.11.112,195.149.158.75,193.189.142.3,195.149.158.75,URL_Default,tpe\nurettin.yalcin,,web-browsing,vsys1,LAN,Internet,ethernet1/6,ethernet1/1,,2011/01/25 11:50:01,43347,1,2093,80,31734,80,0x40,tcp,block-url,js.affiliatelounge.com/javascript.php?prefix=yxf2ly8ikoa2u08qno,(9999),online-gambling,informational,client-to-server
